scope,path,name,size,mtime,sha1,url_count,post_key_count,read_status,read_note
madoyo,C:\Users\ding9\Desktop\madoyo\167246-daily-trend-AF3265449-2025-12-15-2026-01-13 (1).xlsx,167246-daily-trend-AF3265449-2025-12-15-2026-01-13 (1).xlsx,143708,2026-05-01 13:48:39,805859fc913ae1b5c09dbcd72123183c73061c31,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,missing_triples_report.xlsx,309307,2026-03-18 01:02:26,13d91824943e5d845aea6a5f5b221641c285c229,2798,2797,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\threads_links_report_0429_1721.xlsx,threads_links_report_0429_1721.xlsx,7540,2026-04-29 17:31:29,e47b71a8cd0c285a2279b429ed349a629153eee6,181,181,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\threads_live_report_0424_0210.xlsx,threads_live_report_0424_0210.xlsx,5366,2026-04-24 02:10:21,56ce00166a6c1791fabfc88fd12de6ce4cce12ea,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\1.1차전처리.xlsx,1.1차전처리.xlsx,160786,2026-03-09 01:56:32,7494f760890fa4fe7e6f9ebf58b292f95e51be72,946,945,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\dotori.xlsx,dotori.xlsx,118383,2026-03-12 03:49:08,8d77e01de4bf07d7a4660a76d78aedde9809af90,612,612,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\otter.xlsx,otter.xlsx,46635,2026-03-09 01:56:29,267e93b5c6e74f26d1b2aa225bc9d510e47341ad,280,280,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0223_1338.xlsx,threads_live_report_0223_1338.xlsx,22535,2026-04-02 00:16:01,01aa5e4d0f584cd7bfaa557d9d964ba5be8b8b38,68,68,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0301_0147.xlsx,threads_live_report_0301_0147.xlsx,7537,2026-03-01 01:51:23,744c983933e1b71a8a30ac02a6aa31cd071bd993,11,11,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0302_0130.xlsx,threads_live_report_0302_0130.xlsx,10999,2026-03-02 01:42:07,e5a7cfa7d72a46bb8da393c86778a2659239c185,14,14,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0303_0224.xlsx,threads_live_report_0303_0224.xlsx,7775,2026-03-03 02:27:14,4e3cb91ff81e8d5af20e71b273878a35a6eb96ab,13,13,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0304_0206.xlsx,threads_live_report_0304_0206.xlsx,11265,2026-03-04 02:11:37,9ab1c2b795b8976d23e1bad637c640df9a070e7a,15,15,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0308_0320.xlsx,threads_live_report_0308_0320.xlsx,10419,2026-03-08 03:28:15,d4d83b7163ad9a7fc3edefd977fa96b176c75e04,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0309_0145.xlsx,threads_live_report_0309_0145.xlsx,8929,2026-03-09 01:56:29,91b673bde57ced0615b17ac1701ec52835c8701a,19,19,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0310_0033.xlsx,threads_live_report_0310_0033.xlsx,12299,2026-03-10 00:38:02,85aff64fd8a2010d33ca1e0c4561cbec217a1f91,19,19,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0312_0315.xlsx,threads_live_report_0312_0315.xlsx,8415,2026-03-12 03:19:49,10cbaac1ff49afdd25e6efcfa2a4f0ea34f5aef4,16,16,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0312_0329.xlsx,threads_live_report_0312_0329.xlsx,11728,2026-03-12 03:39:24,7870c6ca02a2d79d68efff22a05b1e7d747d88c6,36,36,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0314_0441.xlsx,threads_live_report_0314_0441.xlsx,11338,2026-03-14 04:50:44,a7da58b3ac6db11ed091a02f904b9e633be1ca96,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0320_0225.xlsx,threads_live_report_0320_0225.xlsx,11789,2026-03-20 02:34:57,2c4d0fa261d67d5f7d2f742c23ad1bc1ada3ea08,34,34,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0321_0130.xlsx,threads_live_report_0321_0130.xlsx,9243,2026-03-21 01:35:18,793bcf08777358dc5a322332c6600a7ef30d6bc5,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0322_0416.xlsx,threads_live_report_0322_0416.xlsx,10637,2026-03-22 04:24:22,824ab453a2f0f08411f848428178107d5facc05d,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0330_0543.xlsx,threads_live_report_0330_0543.xlsx,8656,2026-03-30 05:48:56,170e1f8825848685dd2393ede88d1e51575e8798,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0331_0307.xlsx,threads_live_report_0331_0307.xlsx,8705,2026-03-31 03:13:12,7dc452573c3ca3e4d48e6e642f299f05f6a400bf,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0402_0031.xlsx,threads_live_report_0402_0031.xlsx,10230,2026-04-05 23:29:13,0f1d6bf392ddcf322417fdf23b700a5728538c8c,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0403_0230.xlsx,threads_live_report_0403_0230.xlsx,13388,2026-04-05 23:29:13,ff43deadfa116bc5b3aaff093e6371dbe28bb38f,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0403_2114.xlsx,threads_live_report_0403_2114.xlsx,12963,2026-04-05 23:29:13,13d6e15b2ae103cd02e7d5865f7aff7614249d53,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0405_0305.xlsx,threads_live_report_0405_0305.xlsx,13415,2026-04-05 23:29:13,adb7230e37b247b3fc5ad173fed425fc496d96bb,32,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_live_report_0406_0233.xlsx,threads_live_report_0406_0233.xlsx,10076,2026-04-06 02:43:08,729e5c7bb903bfd6d8013c4dd003fe54350653ee,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0212_0320.xlsx,threads_slow_report_0212_0320.xlsx,33608,2026-03-09 01:56:29,602a4d1585dc11c08e004dbb2eef82b5ea6a7109,194,194,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0215_0322.xlsx,threads_slow_report_0215_0322.xlsx,73789,2026-03-09 01:56:29,c4937bfa6653f7cb05a472ef4e43e42a0326fc75,491,491,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0217_0146.xlsx,threads_slow_report_0217_0146.xlsx,88446,2026-03-09 01:56:30,ae35dab9104ecf68fad46ef04bc18198e35426fc,485,485,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0218_0218.xlsx,threads_slow_report_0218_0218.xlsx,60928,2026-03-09 01:56:30,1e685e092a3d18cc2c502f9a1d6e6445d49aa777,337,337,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0226_0235.xlsx,threads_slow_report_0226_0235.xlsx,73387,2026-03-09 01:56:30,10bf8db9b703ee7acb3f7d413e2a2dfe1eb1031c,422,422,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\threads_slow_report_0305_1707.xlsx,threads_slow_report_0305_1707.xlsx,49298,2026-03-09 01:56:31,1e207801b3501031de36674e230d50eacbf71b99,291,291,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\zNex~$hare미완료_1138건_최종.xlsx,zNex~$hare미완료_1138건_최종.xlsx,668,2026-04-10 19:17:29,3ffd0bf0c56b40d8344d0401442d031498ff23b1,0,0,error,BadZipFile('File is not a zip file')
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_1.1차전처리.xlsx,미완_1.1차전처리.xlsx,17204,2026-04-02 19:23:19,4beac8f28019ed12bd8e59b59c3669312497c399,65,65,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_otter.xlsx,미완_otter.xlsx,16093,2026-04-02 19:23:20,6b2858db123fcdb6ebcc56ccd3820eb7e43c9b59,64,64,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0320_0225.xlsx,미완_threads_live_report_0320_0225.xlsx,8471,2026-04-02 19:23:20,48c7363d9badf3d8202db5a61ac373d337abcea7,17,17,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0321_0130.xlsx,미완_threads_live_report_0321_0130.xlsx,9247,2026-04-02 19:23:20,17b8565f58fca8081c65f28f6845309db22840b9,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0322_0416.xlsx,미완_threads_live_report_0322_0416.xlsx,10643,2026-04-02 19:23:20,e6108c828cf09ab9c21a9b8628b641da9ff2f55c,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0330_0543.xlsx,미완_threads_live_report_0330_0543.xlsx,8664,2026-04-02 19:23:21,1af33f8513b47e6d369518c30c8c97ae8402fc30,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0331_0307.xlsx,미완_threads_live_report_0331_0307.xlsx,8720,2026-04-02 19:23:21,398549b94d731fd3a2967f4c1975323fb486ebcf,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완_threads_live_report_0402_0031.xlsx,미완_threads_live_report_0402_0031.xlsx,10229,2026-04-02 19:23:21,235a9824af2302bac9fec422d8858d1ed77faa6e,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\미완료_1138건_최종.xlsx,미완료_1138건_최종.xlsx,39963,2026-04-10 03:50:28,1a559d3945a570ac75ece749bd0c62a338649799,166,165,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\통합_임베딩미완.xlsx,통합_임베딩미완.xlsx,795337,2026-04-09 02:01:50,374d9d88f008d3ca1a0225d5795cbabc6a537f99,4255,4254,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터 참조\임베딩미완\통합_임베딩미완_backup_1775125540.xlsx,통합_임베딩미완_backup_1775125540.xlsx,50026,2026-04-02 19:25:40,67094e10d483e4aa15636d751ffb6f459a79a40b,265,265,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v1_20260503_234840\prompt_compare.xlsx,prompt_compare.xlsx,1489375,2026-05-03 23:51:03,80bbc33e6b4336d005f208fb3c7da57afc2c8917,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v2_20260504_000958\prompt_compare.xlsx,prompt_compare.xlsx,1981635,2026-05-04 00:12:30,edf3c0ce1ea14d405eaf6ed8090bcce4b88aeea1,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v3_20260504_003907\prompt_compare.xlsx,prompt_compare.xlsx,1468854,2026-05-04 00:41:35,be55bdea9e94ca99849546690861cdaccd13e0aa,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v4_20260505_160658\prompt_compare.xlsx,prompt_compare.xlsx,1574455,2026-05-05 16:10:05,65a0291dfae5a9567425b5128e730cb7a6614240,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v5_20260505_162940\prompt_compare.xlsx,prompt_compare.xlsx,1538542,2026-05-05 16:32:23,852a800f12c5550451569923b5876c8c82e1f714,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v6_20260505_165234\prompt_compare.xlsx,prompt_compare.xlsx,1604701,2026-05-05 16:55:46,115dac10b1b69c9f9aba5fdb2c1152b65627f46a,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v7_20260505_171457\prompt_compare.xlsx,prompt_compare.xlsx,2214377,2026-05-05 17:18:07,97f9362ad84138d9e19a4976a9091a739a31f4d6,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v8_20260505_173505\prompt_compare.xlsx,prompt_compare.xlsx,2169845,2026-05-05 17:38:16,c7d67d7fceb68e8ee1e4593a458d3c223f7e521a,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_legacy_current_v1_vs_upgrade_v9_20260505_175900\prompt_compare.xlsx,prompt_compare.xlsx,2654040,2026-05-05 18:02:22,edfc7bc7dab2c53f0b04b7f019abc3887201386c,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v10_old_vs_upgrade_v10_hygiene_20260505_202929\prompt_compare.xlsx,prompt_compare.xlsx,984513,2026-05-05 20:31:23,c916b6e88bb220e1b7e7264383f241732a19e715,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v10_vs_upgrade_v11_20260505_201304\prompt_compare.xlsx,prompt_compare.xlsx,2477480,2026-05-05 20:16:38,b9402044eef828facbfac51fefc6e77b955eac48,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v11_vs_upgrade_v10_hygiene_20260505_202929\prompt_compare.xlsx,prompt_compare.xlsx,1038100,2026-05-05 20:31:23,8a9c3a5f4d40e2a105e9cbc26f9e6449d958587d,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v7_vs_upgrade_v9_20260505_185447\prompt_compare.xlsx,prompt_compare.xlsx,2752323,2026-05-05 18:58:08,46600203c34c4c7185adb6def35a4a49a3f2ebfa,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v9_vs_upgrade_v10_20260505_193430\prompt_compare.xlsx,prompt_compare.xlsx,2805857,2026-05-05 19:37:46,8d37026c415b9c6d52ebb8934bc2cb5b9e7a21a6,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v9_vs_upgrade_v10_hygiene_20260505_202929\prompt_compare.xlsx,prompt_compare.xlsx,1042026,2026-05-05 20:31:25,ff5febe41d47b0b8c38bf134cf5681fa7b0be2b5,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\compare_upgrade_v9_vs_upgrade_v11_20260505_201304\prompt_compare.xlsx,prompt_compare.xlsx,2333811,2026-05-05 20:16:39,7d0f7335f95fa7c53233a1c3d8823d430acfaa66,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\data_manual_20260503_204943\threads_live_report_0503_2043.xlsx,threads_live_report_0503_2043.xlsx,5741,2026-05-03 20:43:52,25a27da1e9b797e52fb39fac937587faf12ecc7e,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\data_manual_20260503_205334\threads_live_report_0503_2043.xlsx,threads_live_report_0503_2043.xlsx,5741,2026-05-03 20:43:52,25a27da1e9b797e52fb39fac937587faf12ecc7e,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\데이터수동화\runs\data_manual_20260503_205802\threads_live_report_0503_2043.xlsx,threads_live_report_0503_2043.xlsx,5741,2026-05-03 20:43:52,25a27da1e9b797e52fb39fac937587faf12ecc7e,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\failed_manual_upload_body_ready_18_0519_반자동결과_0520_0630.xlsx,failed_manual_upload_body_ready_18_0519_반자동결과_0520_0630.xlsx,11509,2026-05-20 07:58:31,36d61c55a542fa818270c50156cb076d81848635,18,18,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_merged_results_0429_fixed_반자동결과_0429_1012.xlsx,final_merged_results_0429_fixed_반자동결과_0429_1012.xlsx,5228,2026-04-29 10:12:40,cc649877e093d0a55c92b5d72a9e7a12f8c5e7e5,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1014.xlsx,final_ready_to_upload_반자동결과_0429_1014.xlsx,5367,2026-04-29 10:14:53,baae838702967c31edc1cd5d947b15b9d056aefb,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1018.xlsx,final_ready_to_upload_반자동결과_0429_1018.xlsx,13207,2026-04-29 10:18:13,02d64a43a9a98570f51c08dbcd16c48dad37fa94,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1019.xlsx,final_ready_to_upload_반자동결과_0429_1019.xlsx,5367,2026-04-29 10:20:23,7cfbe08289ea0f3a15d137b47d2b10e49221e242,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1020.xlsx,final_ready_to_upload_반자동결과_0429_1020.xlsx,37893,2026-04-29 11:50:39,e75551dbd00c634cfae9922795dd46098ba0e253,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1029.xlsx,final_ready_to_upload_반자동결과_0429_1029.xlsx,14642,2026-04-29 12:32:41,a0cf40684db07cf047d3e9f7bbb791eb49f9a331,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0429_1243.xlsx,final_ready_to_upload_반자동결과_0429_1243.xlsx,10725,2026-04-29 14:28:39,41a4243995aadb893d7e2007795413bc9e0e9bb8,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\final_ready_to_upload_반자동결과_0430_0600.xlsx,final_ready_to_upload_반자동결과_0430_0600.xlsx,14016,2026-04-30 07:30:31,434111e7cf6b83bb4d5bcde8dd72a5e68d9c1db7,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\merged_results_0429_0338_반자동결과_0429_0600.xlsx,merged_results_0429_0338_반자동결과_0429_0600.xlsx,5203,2026-04-29 06:00:44,17fab924bec08228708b262fb0abfc0abb688d51,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\test_item_18_반자동결과_0429_1237.xlsx,test_item_18_반자동결과_0429_1237.xlsx,5589,2026-04-29 12:37:23,dad57702c33fa3babf58704f8078199b16c0e761,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\test_item_18_반자동결과_0429_1238.xlsx,test_item_18_반자동결과_0429_1238.xlsx,5789,2026-04-29 12:39:21,32de4b674380f4e187f291fcb2c01935ddc46a91,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_links_report_0520_1703_수동화결과_0520_1704_반자동결과_0521_0630.xlsx,threads_links_report_0520_1703_수동화결과_0520_1704_반자동결과_0521_0630.xlsx,12373,2026-05-21 07:59:10,3e2d7dfb1bad74f0f88a722f0aae0a22eb063d79,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_links_report_0520_1703_수동화결과_0520_1704_반자동결과_0521_0759.xlsx,threads_links_report_0520_1703_수동화결과_0520_1704_반자동결과_0521_0759.xlsx,6280,2026-05-21 08:01:21,f0e3016e6e973db65a1094c463d55724a10457fe,6,6,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0507_2231_반자동결과_0508_0249.xlsx,threads_live_report_0507_2231_반자동결과_0508_0249.xlsx,6863,2026-05-08 02:49:46,eecdd82064d24d25990249a48c4c304db70b3d05,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1520.xlsx,threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1520.xlsx,7012,2026-05-17 15:23:43,ef0c95cafd5c4febc79ea866cc493b44e4bbefd2,2,2,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1525.xlsx,threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1525.xlsx,9414,2026-05-17 15:55:45,84185b2abaa5271b83b7ac9977007b71aceda9a7,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1556.xlsx,threads_live_report_0517_1039_pregen_0517_반자동결과_0517_1556.xlsx,8596,2026-05-17 16:09:40,36340853f13c197ce66481cd8aa0f2ed857b8d31,13,13,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0522_1156_수동화결과_0522_1201_반자동결과_0522_1230.xlsx,threads_live_report_0522_1156_수동화결과_0522_1201_반자동결과_0522_1230.xlsx,12587,2026-05-22 12:30:38,e88f65194926b4712ab38733fd01c0645702e933,12,12,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동결과\threads_live_report_0522_1156_수동화결과_0522_1201_반자동결과_0522_1233.xlsx,threads_live_report_0522_1156_수동화결과_0522_1201_반자동결과_0522_1233.xlsx,9728,2026-05-22 13:58:13,5dc17fe8b7eb8ad9c7346a87be9bc3ca74a3f0fc,12,12,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동참조\final_merged_results_0429.xlsx,final_merged_results_0429.xlsx,41698,2026-04-29 10:11:05,f8ccf699037276d945fcdd696698f92f5e359b64,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동참조\test_item_18.xlsx,test_item_18.xlsx,7220,2026-04-29 12:37:15,4b9bc4473c679d6a5b42338259519797c30f0749,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동참조\threads_live_report_0517_1039_pregen_0517.xlsx,threads_live_report_0517_1039_pregen_0517.xlsx,14366,2026-05-17 15:20:04,cd2da63b4c25f4c22ebe4e894d1ddd337797cd8c,13,13,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\반자동\반자동참조\업로드완료\final_ready_to_upload.xlsx,final_ready_to_upload.xlsx,41511,2026-04-29 10:13:46,24ccb63193bb2331f382c92c132168617304fc0b,30,30,ok,
